activity_id,access_seq,week,eclo,access_night
TS001,1,1,0,1
TS001,2,2,0,1
TS001,3,3,0,1
TS002,1,4,0,1
TS002,2,5,0,1
TS002,3,6,0,1
TS003,1,7,0,1
TS003,2,8,0,1
TS003,3,9,0,1
TS004,1,10,0,1
TS004,2,11,0,1
TS004,3,12,0,1
TS005,1,13,0,1
TS005,2,14,0,1
TS005,3,15,0,1
TS006,1,16,0,1
TS006,2,17,0,1
TS006,3,18,0,1
TS007,1,19,0,1
TS007,2,20,0,1
TS007,3,21,0,1
TS008,1,22,0,1
TS008,2,23,0,1
TS008,3,24,0,1
TS009,1,25,0,1
TS009,2,26,0,1
TS009,3,27,0,1
TS010,1,28,0,1
TS010,2,29,0,1
TS010,3,30,0,1
TS011,1,31,0,1
TS011,2,32,0,1
TS011,3,33,0,1
TS012,1,34,0,1
TS012,2,35,0,1
TS012,3,36,0,1
TS013,1,37,0,1
TS013,2,38,0,1
TS013,3,39,0,1
TS014,1,40,0,1
TS014,2,41,0,1
TS014,3,42,0,1
TS015,1,43,0,1
TS015,2,44,0,1
TS015,3,45,0,1
TS016,1,46,0,1
TS016,2,47,0,1
TS016,3,48,0,1
TS017,1,49,0,1
TS017,2,50,0,1
TS017,3,51,0,1
TS018,1,52,0,1
TS018,2,53,0,1
TS018,3,54,0,1
TS019,1,55,0,1
TS019,2,56,0,1
TS019,3,57,0,1
TS020,1,58,0,1
TS020,2,59,0,1
TS020,3,60,0,1
TS021,1,61,0,1
TS021,2,62,0,1
TS021,3,63,0,1
TS022,1,64,0,1
TS022,2,65,0,1
TS022,3,66,0,1
TS023,1,67,0,1
TS023,2,68,0,1
TS023,3,69,0,1
TS024,1,70,0,1
TS024,2,71,0,1
TS024,3,72,0,1
TS025,1,73,0,1
TS025,2,74,0,1
TS025,3,75,0,1
TS026,1,76,0,1
TS026,2,77,0,1
TS026,3,78,0,1
TS027,1,79,0,1
TS027,2,80,0,1
TS027,3,81,0,1
TS028,1,82,0,1
TS028,2,83,0,1
TS028,3,84,0,1
TS029,1,85,0,1
TS029,2,86,0,1
TS029,3,87,0,1
TS030,1,88,0,1
TS030,2,89,0,1
TS030,3,90,0,1
TS031,1,91,0,1
TS031,2,92,0,1
TS031,3,93,0,1
TS032,1,94,0,1
TS032,2,95,0,1
TS032,3,96,0,1
TS033,1,97,0,1
TS033,2,98,0,1
TS033,3,99,0,1
TS034,1,100,0,1
TS034,2,101,0,1
TS034,3,102,0,1
TS035,1,103,0,1
TS035,2,104,0,1
TS035,3,105,0,1
TS036,1,106,0,1
TS036,2,107,0,1
TS036,3,108,0,1
TS037,1,109,0,1
TS037,2,110,0,1
TS037,3,111,0,1
TS038,1,112,0,1
TS038,2,113,0,1
TS038,3,114,0,1
TS039,1,115,0,1
TS039,2,116,0,1
TS039,3,117,0,1
TS040,1,118,0,1
TS040,2,119,0,1
TS040,3,120,0,1
TS041,1,121,0,1
TS041,2,122,0,1
TS041,3,123,0,1
TS042,1,124,0,1
TS042,2,125,0,1
TS042,3,126,0,1
TS043,1,127,0,1
TS043,2,128,0,1
TS043,3,129,0,1
TS044,1,130,0,1
TS044,2,131,0,1
TS044,3,132,0,1
TS045,1,133,0,1
TS045,2,134,0,1
TS045,3,135,0,1
TS046,1,136,0,1
TS046,2,137,0,1
TS046,3,138,0,1
TS047,1,139,0,1
TS047,2,140,0,1
TS047,3,141,0,1
TS048,1,142,0,1
TS048,2,143,0,1
TS048,3,144,0,1
TS049,1,145,0,1
TS049,2,146,0,1
TS049,3,147,0,1
TS050,1,148,0,1
TS050,2,149,0,1
TS050,3,150,0,1
TS051,1,151,0,1
TS051,2,152,0,1
TS051,3,153,0,1
TS052,1,154,0,1
TS052,2,155,0,1
TS052,3,156,0,1
TS053,1,157,0,1
TS053,2,158,0,1
TS053,3,159,0,1
TS054,1,160,0,1
TS054,2,161,0,1
TS054,3,162,0,1
TS055,1,163,0,1
TS055,2,164,0,1
TS055,3,165,0,1
TS056,1,166,0,1
TS056,2,167,0,1
TS056,3,168,0,1
TS057,1,169,0,1
TS057,2,170,0,1
TS057,3,171,0,1
TS058,1,172,0,1
TS058,2,173,0,1
TS058,3,174,0,1
TS059,1,175,0,1
TS059,2,176,0,1
TS059,3,177,0,1
TS060,1,178,0,1
TS060,2,179,0,1
TS060,3,180,0,1
TS061,1,181,0,1
TS061,2,182,0,1
TS061,3,183,0,1
TS062,1,184,0,1
TS062,2,185,0,1
TS062,3,186,0,1
TS063,1,187,0,1
TS063,2,188,0,1
TS063,3,189,0,1
TS064,1,190,0,1
TS064,2,191,0,1
TS064,3,192,0,1
TS065,1,193,0,1
TS065,2,194,0,1
TS065,3,195,0,1
TS066,1,196,0,1
TS066,2,197,0,1
TS066,3,198,0,1
TS067,1,199,0,1
TS067,2,200,0,1
TS067,3,201,0,1
TS068,1,202,0,1
TS068,2,203,0,1
TS068,3,204,0,1
TS069,1,205,0,1
TS069,2,206,0,1
TS069,3,207,0,1
TS070,1,208,0,1
TS070,2,209,0,1
TS070,3,210,0,1
TS071,1,211,0,1
TS071,2,212,0,1
TS071,3,213,0,1
TS072,1,214,0,1
TS072,2,215,0,1
TS072,3,216,0,1
TS073,1,217,0,1
TS073,2,218,0,1
TS073,3,219,0,1
TS074,1,220,0,1
TS074,2,221,0,1
TS074,3,222,0,1
TS075,1,223,0,1
TS075,2,224,0,1
TS075,3,225,0,1
TS076,1,226,0,1
TS076,2,227,0,1
TS076,3,228,0,1
TS077,1,229,0,1
TS077,2,230,0,1
TS077,3,231,0,1
TS078,1,232,0,1
TS078,2,233,0,1
TS078,3,234,0,1
TS079,1,235,0,1
TS079,2,236,0,1
TS079,3,237,0,1
TS080,1,238,0,1
TS080,2,239,0,1
TS080,3,240,0,1
TS081,1,241,0,1
TS081,2,242,0,1
TS081,3,243,0,1
TS082,1,244,0,1
TS082,2,245,0,1
TS082,3,246,0,1
TS083,1,247,0,1
TS083,2,248,0,1
TS083,3,249,0,1
TS084,1,250,0,1
TS084,2,251,0,1
TS084,3,252,0,1
TS085,1,253,0,1
TS085,2,254,0,1
TS085,3,255,0,1
TS086,1,256,0,1
TS086,2,257,0,1
TS086,3,258,0,1
TS087,1,259,0,1
TS087,2,260,0,1
TS087,3,261,0,1
TS088,1,262,0,1
TS088,2,263,0,1
TS088,3,264,0,1
TS089,1,265,0,1
TS089,2,266,0,1
TS089,3,267,0,1
TS090,1,268,0,1
TS090,2,269,0,1
TS090,3,270,0,1
TS091,1,271,0,1
TS091,2,272,0,1
TS091,3,273,0,1
TS092,1,274,0,1
TS092,2,275,0,1
TS092,3,276,0,1
TS093,1,277,0,1
TS093,2,278,0,1
TS093,3,279,0,1
TS094,1,280,0,1
TS094,2,281,0,1
TS094,3,282,0,1
TS095,1,283,0,1
TS095,2,284,0,1
TS095,3,285,0,1
TS096,1,286,0,1
